0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-1.3283653,-0.6761697,3.050158,2.3936758,0.9260624,-1.8474686,2.8513918,-2.7501976,-2.824141,-0.6369675,2.3278599,2.2679608,-3.0513444,2.178256,2.3278384,1.8066055,0.6080333,-0.81335336,1.6301593,4.082844,0.30331373,1.5111225,-3.173143,-1.7509562,1.7898358,-1.4964383,2.7061512,3.961114,1.8255384,-0.47440028
1.4099252,-1.9180715,1.0241821,1.9327276,2.3553476,-2.055202,-3.9993973,-1.0395916,-1.7282953,3.7463923,2.342658,2.6449976,-1.6934443,2.687871,1.9823439,0.68022096,-0.80340743,-1.7026317,1.1226337,1.3451449,0.23323615,2.0672946,-2.7967496,-1.3856449,1.9093463,-3.2624865,1.4514022,2.387426,3.0949993,2.4873123
1.3666394,-1.670424,0.3637938,1.60098,1.8930684,-1.6655505,-3.1156313,-1.2713875,-1.8014307,3.1492648,2.0810905,2.2859936,-1.6517298,2.2992275,2.1347108,0.24984536,-0.71946967,-1.0431366,1.0009518,1.1966705,0.17112331,1.9820533,-2.3145652,-1.1083717,1.9037812,-2.6352727,1.2734245,2.1768003,2.506989,2.560997
1.227834,-1.3431815,0.13648108,1.1396251,1.4901407,-1.3125827,-2.3463464,-1.2414832,-1.8306415,2.5917714,1.7743793,1.9862652,-1.5784035,1.8699381,1.8386856,-0.27687156,-0.42304927,-0.54747367,0.9787517,0.93720967,-0.06872524,1.8617377,-1.7336181,-0.9020411,1.6386931,-2.0414815,1.0412189,1.8600125,2.3838735,2.249806
-0.7816223,0.1595696,3.5144706,2.0632539,0.32477745,-1.1373144,1.5413601,-1.6321222,-2.0612738,-0.54813933,0.7756472,0.84947884,-1.9421976,1.642473,0.664217,2.7046928,0.4994278,-1.4322606,0.39542702,2.8341293,-0.15961477,0.84899807,-3.2997718,-1.4200552,1.1860292,-1.6147306,2.4371996,2.9756444,0.99362254,-0.7635092
-1.5834358,-0.5371219,3.392264,2.6341865,0.6281023,-1.5631609,3.2394118,-2.7101254,-3.0868144,-0.76807785,1.8218714,1.9248147,-3.2144947,2.2793448,2.2633567,2.5023446,0.6349548,-1.1149148,1.31919,4.188431,0.08012318,1.3817251,-3.7718873,-2.0086966,2.3227966,-1.4761797,2.6800318,4.2040977,1.6209604,-0.4226851
0.7699762,-1.3301196,0.61309814,0.96399593,1.5595313,-1.1525217,-2.1548548,-0.84398544,-1.3521256,1.9150088,1.216541,1.1047139,-1.0089747,1.4342651,1.2848663,0.66236913,-1.0186155,-1.3694344,0.57130694,0.75303674,0.41080505,1.1186863,-1.2962356,-0.038561806,1.2622409,-1.6510503,0.82583034,1.0976688,1.403313,1.4817307
1.366317,-2.0343044,0.8718129,2.1275313,2.3073888,-1.9585149,-4.0588374,-0.9794146,-1.5936625,3.7430086,2.377914,2.3347552,-1.7344116,2.4940548,1.863228,0.9192969,-0.98273444,-1.9821968,1.0807283,1.4133861,0.57485783,1.8570278,-2.760687,-1.0883479,2.0822449,-3.3720407,1.5387714,2.2453709,2.7804487,2.6851015
-0.4257447,-0.78095496,2.0343392,1.5573082,1.3205197,-2.0846424,2.500728,-2.8026268,-2.7998338,-0.48255935,3.3485837,2.8401675,-3.2383578,2.0430849,2.502439,0.4785754,0.49862084,-0.06114933,2.5001645,4.016679,0.5871365,1.4160745,-2.6881485,-1.7602041,0.9176749,-1.5050764,2.4970388,3.741671,2.6049051,-0.5453939
1.2023191,-1.7661073,0.8421686,1.7413161,2.022623,-1.7458429,-3.5094147,-0.85619545,-1.4278407,3.2004623,2.0770404,2.1492174,-1.5135577,2.2701113,1.8566406,0.606892,-0.8906952,-1.5434461,0.9744917,1.1365182,0.42254454,1.7543867,-2.3336592,-1.0251966,1.8074757,-2.7910218,1.3320546,1.9744778,2.5477076,2.4223747
1.1075644,-2.1030834,1.6410784,1.7350981,1.9382476,-2.5152655,0.26501727,-3.298689,-0.7278267,-0.5283599,2.012882,1.4661129,-2.093013,1.6999683,3.01651,1.5252838,-2.385499,-1.8765723,3.2082396,0.44395673,2.5737805,1.2450262,-0.90474284,3.6880074,1.5492322,-1.3277457,-0.50987446,-0.13433012,0.6040076,1.9879575
0.9920018,-1.644625,0.8861486,1.6697924,2.0200422,-1.5630379,-3.3001356,-0.8332307,-1.3737415,2.985435,1.9982048,1.7509353,-1.4735906,2.0906107,1.4338315,0.8426968,-1.0509901,-1.7629962,0.87663484,1.1762475,0.7423823,1.3931372,-2.306142,-0.6609188,1.7080142,-2.6718683,1.2657683,1.8002313,2.0746202,2.091409
0.6801485,-1.2096782,0.26681718,0.51805997,1.1334503,-0.8106414,-0.81763947,-1.3729862,-1.1528878,0.9339819,0.879609,0.8545235,-1.0458883,1.1833823,1.6386433,-0.07274093,-0.8885734,-0.7586956,0.903742,0.17213726,0.41295272,1.2486348,-0.56621677,0.5433753,1.0231237,-1.2151074,0.34316072,0.339743,0.9370657,1.6678241
1.1681488,-1.5405707,0.5034938,1.3810983,1.6964517,-1.4462364,-2.8679519,-0.89523077,-1.5019114,2.8611686,1.6776003,2.0144024,-1.3271068,2.147404,1.7749441,0.3011816,-0.6858718,-1.0257074,0.9032924,0.91780895,0.040829524,1.8065984,-2.1002626,-1.0403953,1.5629047,-2.3349051,1.1455657,1.737772,2.3625588,2.205912
-1.2944944,-0.45886922,3.0988667,2.4691818,0.74208176,-1.6485629,2.8037791,-2.578089,-2.8577573,-0.63822114,1.834373,1.9921355,-2.9320269,2.1109853,2.0169566,2.128612,0.6188272,-0.85352784,1.3478253,3.8702893,0.27073443,1.4136624,-3.1727815,-1.8766913,1.7680229,-1.453759,2.516317,3.8720512,1.6165845,-0.5032056
-1.200557,-0.59737104,2.845572,2.2691836,1.0279479,-1.7023605,2.5685263,-2.2565303,-3.0397556,-0.20111248,2.2604642,2.4390116,-3.0174532,2.0054164,2.0965104,1.8436952,0.8233232,-0.4927094,1.4115105,3.995718,0.13803938,1.528948,-3.1470375,-2.3141112,1.5098698,-1.7244303,2.7630424,4.0488906,2.247229,-0.33536583
0.9899045,-1.2522836,-0.08571286,0.8369558,1.1294546,-1.0244138,-1.539973,-1.3186407,-1.8880265,2.2266889,1.4240813,1.8031127,-1.5381322,1.4646987,1.9122684,-0.364603,-0.3444605,-0.24129516,1.1035801,0.682268,0.067798525,1.9392381,-1.2823734,-0.70624435,1.3990555,-1.6121242,0.9129849,1.5489397,2.0492194,2.175202
-1.2853448,-0.4491399,3.2633681,2.4629555,0.88475204,-1.6358268,2.6230056,-2.5238292,-2.9901166,-0.56502867,1.8713268,2.053502,-2.9816847,2.1274848,1.93713,2.1464527,0.66585433,-0.86624706,1.4128706,3.8563418,0.29248428,1.6085017,-3.2848325,-2.066131,1.6740406,-1.6023908,2.728594,3.9159153,1.7506001,-0.540654
0.8232393,-1.525707,0.29581702,0.78500783,1.4426332,-1.557638,-0.3488004,-2.422618,-1.1538565,0.71628606,1.3748767,1.3986472,-1.7084506,1.2264795,2.4703012,0.30710816,-1.2022921,-0.783519,2.2581544,0.24231745,1.42779,1.4840622,-0.5871632,1.6052774,0.7416947,-0.9384119,-0.07002927,0.14053622,1.022321,1.9472547
1.523314,-2.0726666,1.113529,2.1100836,2.4936519,-2.2166014,-4.2112794,-0.98700774,-1.8045547,3.8846772,2.5682685,2.7816386,-1.9076234,2.822922,2.154868,0.73243237,-0.8375268,-1.7275639,1.0869627,1.5571754,0.48967075,2.1041138,-3.0483394,-1.4311321,2.0191212,-3.5571446,1.5894408,2.5114279,3.2882633,2.737092
0.9771435,-0.9685893,-0.18567261,0.66099465,1.0326369,-0.77262986,-1.1778765,-1.3226384,-1.8272116,1.8704925,1.2937627,1.4694543,-1.4003251,1.260721,1.6318347,-0.39866614,-0.2616018,-0.31136906,0.9124897,0.52919286,-0.10176651,1.6974111,-1.095273,-0.62138325,1.3309157,-1.3390813,0.84608984,1.0870856,1.5842551,1.9478629
0.9016736,-2.0705419,1.6520281,1.3766681,1.7388996,-2.3546216,0.3266168,-3.0441995,-0.3590876,-0.6475083,1.7562888,1.3103275,-1.9062681,1.6208733,2.725286,1.308582,-2.2147946,-1.7810564,2.8398187,0.51863563,2.4592953,0.84090674,-0.96849525,3.3944993,1.3791783,-1.3241515,-0.50210017,-0.18431532,0.633123,1.7684494
1.1071198,-1.6773695,0.73990047,1.6265734,1.9491096,-1.6014426,-3.075267,-1.0255272,-1.5597506,3.0204813,1.9786413,2.1176612,-1.494086,2.1463318,1.9203095,0.51305634,-0.7807785,-1.3789585,1.0161144,1.1659638,0.50483245,1.7598519,-2.1095936,-0.87516093,1.6915146,-2.539979,1.2336606,1.7869797,2.3621306,2.3573909
0.48957384,-1.0655118,0.35949928,0.6636338,1.1093493,-0.79885006,-1.1212711,-0.8815311,-1.0392351,0.89615905,0.7760538,0.5826923,-0.80610096,0.8878236,1.0136619,0.5128801,-0.9027145,-1.0868379,0.51109844,0.5182351,0.6109735,0.65470827,-0.7899024,0.56714004,0.8045451,-0.97529304,0.3818435,0.39575294,0.83563876,1.2327274
1.4357749,-2.008853,0.6696661,1.7025862,2.0602236,-2.1805701,-3.6754785,-1.321052,-2.0188513,3.6360204,2.444724,2.60654,-1.7777777,2.619439,2.579908,-0.058241062,-0.6715816,-0.93791604,1.2908709,1.3827156,0.3434021,2.315691,-2.6259904,-1.2769294,1.9532586,-3.1537125,1.4699132,2.612547,3.4616914,3.0969994
-1.0395567,-0.07235117,3.716177,2.362299,0.2813584,-1.3729557,2.3011265,-2.3410408,-2.3241882,-1.2010111,0.96515244,0.97231257,-2.3408558,2.0057082,1.1012192,2.9175878,0.18460031,-1.5514874,0.7985502,3.231904,0.13667351,1.0793447,-3.540146,-1.1561843,1.6915311,-1.3778969,2.5105588,3.2133904,0.75844705,-0.81061584
1.3587651,-1.9731394,0.90828925,1.9596426,2.1877782,-1.961442,-3.8690085,-1.1026355,-1.8288765,3.6834164,2.3413978,2.5790114,-1.714364,2.7088318,2.0519972,0.5759805,-0.7665584,-1.561269,1.1043472,1.351268,0.31180423,2.0776381,-2.6763492,-1.2745659,1.9781024,-3.1288486,1.4083164,2.2335424,2.9830642,2.643193
1.6201513,-2.3714292,1.2187881,2.3349469,2.656498,-2.4644756,-4.640834,-1.037593,-1.8210249,4.3137903,2.765633,2.8342888,-1.8987498,3.1055818,2.371858,0.9463,-0.91765314,-1.8380885,1.3156011,1.4323916,0.486427,2.1862526,-3.3227346,-1.5457029,2.330897,-3.7942243,1.7060034,2.498741,3.4248705,3.045319
1.2321284,-1.5875525,0.5334994,1.6372931,1.812459,-1.6950167,-3.136363,-1.2247773,-1.7329628,3.1914566,2.1644418,2.354991,-1.7729204,2.3386219,2.1001232,0.13969529,-0.6962186,-1.1513776,0.99817514,1.273649,0.3307895,1.9646068,-2.3445413,-1.1383153,1.85362,-2.6990511,1.2234678,2.0598364,2.7072759,2.7543201
1.0903163,-1.0925844,-0.14088827,0.77430934,1.1171076,-0.99813676,-1.3710788,-1.406951,-1.576958,1.8099535,1.4721165,1.7334709,-1.3308547,1.3888131,1.6800514,-0.39343262,-0.41627738,-0.10558756,1.2566447,0.5369136,0.04114724,1.9014786,-1.1620847,-0.4999617,0.61151934,-1.2292113,0.78218734,1.1017668,1.8883295,1.5445018
1.8692241,-2.364534,1.0291845,2.4157588,2.7005963,-2.6542535,-4.833703,-1.0989226,-2.0249782,4.515805,2.8562603,3.284966,-2.1704638,3.3640358,2.5283093,0.6373035,-0.7600379,-1.8100438,1.3026217,1.7917852,0.4084434,2.5546145,-3.491714,-1.8891184,2.3425086,-4.1800704,1.7539967,2.9267387,3.6128836,3.2347302
1.3113793,-1.6405841,0.69670343,1.5742636,1.8599532,-1.705898,-3.1797812,-1.0253938,-1.7728946,3.1629276,2.063427,2.3927393,-1.7652209,2.3466609,2.124419,0.19915025,-0.6266122,-1.1259569,0.9269296,1.2181907,0.29868662,2.0642977,-2.3288279,-1.2500674,1.8033118,-2.7731285,1.3347344,2.1089048,2.673169,2.5069156
0.6356069,-0.91689277,0.27646297,0.53879845,1.0147717,-0.72835505,-0.74885595,-1.2743838,-1.3399589,1.0037963,0.8259634,0.8573173,-1.0560154,1.0457562,1.2795639,0.313667,-0.86588115,-0.8323219,0.852498,0.47320193,0.55234206,1.1774138,-0.6264851,0.35095474,0.8367391,-0.938148,0.43953723,0.5448259,0.7727594,1.2933097
1.1554303,-1.2726412,0.19112667,1.0317452,1.3811705,-1.2226114,-1.9425113,-1.1942632,-1.9447238,2.3475366,1.6897309,2.0857894,-1.5153971,1.7491138,2.0217218,-0.24481474,-0.30983156,-0.28593922,1.3184562,0.872982,0.023131806,2.1150641,-1.4626436,-1.0019457,1.1656464,-1.871752,1.0085909,1.7891945,2.4697545,2.037651
-1.7168114,-0.30283976,4.1900463,3.1386945,0.12694106,-1.5327575,3.1861396,-2.6910596,-2.9512284,-1.2966822,1.0161207,1.360141,-3.029513,2.453705,1.5699793,3.4895878,0.63638914,-1.6435666,0.8509617,4.20385,0.010558195,1.4675529,-4.3580647,-1.7520154,2.4461346,-1.469873,3.0160246,4.1344786,0.92261803,-0.8530515
-1.3902729,-0.17289847,3.753888,2.7006428,0.3185511,-1.286977,2.6629767,-2.2577686,-2.7604804,-0.9046234,0.96268576,1.3517795,-2.7248828,2.1358268,1.324806,3.046144,0.676538,-1.2777951,0.7216451,3.7869463,0.001883246,1.3835615,-3.750359,-1.8406519,1.9540048,-1.4683726,2.753769,3.8222952,1.0945554,-0.72016907
-2.0051675,-0.40852198,4.2285357,3.2969375,0.3050517,-1.6317741,3.3898954,-2.914298,-3.1395826,-1.2201434,1.3995116,1.6437831,-3.2847114,2.5891423,1.9821568,3.4010293,0.71125585,-1.6005942,1.1010158,4.450015,-0.048291087,1.5394299,-4.467881,-1.8603923,2.5518312,-1.5123338,3.1718714,4.4900913,1.1105055,-0.75715417
1.2092376,-1.7584455,0.7896155,1.8048745,1.9667654,-1.731086,-3.3643684,-1.1173153,-1.575057,3.2132692,2.2044988,2.2487586,-1.5711765,2.3770995,1.9879401,0.39857316,-0.7845819,-1.3848863,1.0960283,1.2219926,0.41871315,1.8423312,-2.298649,-1.0112121,1.6946154,-2.6845472,1.253155,1.9425437,2.7419758,2.637177
1.8768078,-0.8386272,3.3072035,0.8737515,2.1680102,-2.6456852,-2.967845,-0.21477905,-1.8946416,1.290276,2.763483,2.5445323,-1.5135078,2.1643565,0.67223,1.4597213,-0.49730664,-1.2270699,2.0267184,1.9500191,-0.59415984,1.2057467,-2.4342413,-1.5397682,-1.3865846,-2.9456117,2.4620037,1.8437886,3.9311945,-1.0284166
1.1138575,-1.3947616,0.30725038,1.3128195,1.5290945,-1.2003514,-2.4395425,-1.2201288,-1.7845669,2.6424394,1.9151511,2.1471455,-1.6513708,1.9398711,1.8223455,-0.1371372,-0.36605126,-0.924003,1.0558951,1.1357734,0.10295032,1.9663367,-1.8165464,-1.0753582,1.553893,-2.2838645,1.0040234,1.973059,2.4036398,2.1935163
0.60276055,-1.0587629,1.0304232,0.9385534,1.2554911,-1.1162995,-0.86628306,-1.4237602,-0.78705776,0.36409274,1.1180379,0.6281388,-0.9476805,1.0255089,1.1931715,0.95842063,-1.2879007,-1.3620698,1.1205887,0.56051624,1.3148704,0.5603515,-0.6489521,1.4501643,0.95853925,-0.9733081,0.14293753,0.23535931,0.53226906,1.1814158
-1.1930451,-0.50111383,3.5759835,2.5010881,0.52893364,-1.4929594,2.5699968,-2.390007,-2.8599045,-0.5928737,1.4155838,1.9276913,-2.7632973,2.2125509,1.5650624,2.4352639,0.6056872,-0.94662106,0.8814639,3.8950121,0.28448316,1.3847634,-3.3974442,-2.002154,1.5670362,-1.5023706,2.5850444,3.7414985,1.5251153,-0.6154675
1.0020341,-1.9176123,1.285294,1.3877318,1.8952746,-2.2268903,-0.007843867,-2.9526787,-0.7055104,-0.22882596,1.7776123,1.3772717,-1.8392282,1.5063171,2.7437944,1.1084237,-2.0091321,-1.5925982,2.689912,0.42443305,2.272052,1.1065171,-0.68419087,3.1721401,1.2247112,-1.1162562,-0.42371416,-0.06691236,0.60238266,1.8095479
1.6396495,-0.8550729,2.5522046,0.5818162,1.577358,-2.253909,-1.8674958,-0.8633916,-1.882297,1.1311731,2.6627398,2.5831122,-1.671874,1.8741632,1.1987629,0.37391958,-0.40253097,-0.19688077,2.5195675,1.8074764,-0.12082851,1.577553,-1.7476978,-1.3069607,-1.4002067,-2.0355575,2.2590308,1.8763721,3.7837965,-0.68543476
2.0561047,-1.0235395,3.5401974,0.56646836,1.7136075,-2.842628,-2.8154356,-0.73061895,-2.052042,1.2899365,3.3147283,2.9248316,-1.8142887,2.234332,0.92230034,0.8835394,-0.6235693,-0.45816332,2.7459042,1.8499687,-0.49283224,1.46998,-2.098164,-1.384022,-1.8533612,-2.536682,2.6317143,1.5316701,4.2078156,-1.0325414
1.0603501,-1.0171463,-0.11914615,1.095768,1.1873322,-0.9374919,-1.3465378,-1.5171294,-1.9592687,2.3787475,1.7175353,1.7382172,-1.7223895,1.5005428,1.8646547,-0.33254716,-0.3751645,-0.37128222,1.2157478,0.8119011,0.14550924,1.9076668,-1.3963097,-0.81720847,1.3545349,-1.776967,0.89253104,1.4084885,1.9519985,2.492594
1.8997762,-0.82015,3.3475142,0.85705936,2.195956,-2.6780677,-3.0808258,-0.14886913,-1.7785211,1.324421,2.8322654,2.4474072,-1.4740322,2.2043552,0.6336578,1.5963593,-0.53602517,-1.3371377,1.9482151,1.9134812,-0.59213614,1.0700898,-2.4934583,-1.5192024,-1.3978534,-3.0025382,2.4229617,1.7585326,3.901493,-0.8682803
1.3433051,-2.0534558,0.97693837,2.0517914,2.2564073,-2.0016785,-3.888142,-0.9394996,-1.6307836,3.5429454,2.276363,2.241541,-1.6522255,2.4761992,1.9649832,0.78653467,-1.0109292,-1.754592,1.0205281,1.2238691,0.5290076,1.7937415,-2.6434712,-0.989627,2.0951352,-3.1112728,1.3894837,2.014942,2.771255,2.6800303
2.0477753,-0.978912,3.5662966,0.8983603,2.3228302,-2.9149783,-3.1966333,-0.2852279,-2.0147052,1.4175191,3.1106608,2.9115522,-1.6043444,2.3587701,0.76924694,1.4490128,-0.5914866,-1.056739,2.2798038,2.067409,-0.7490439,1.2865918,-2.578813,-1.788008,-1.7504015,-3.1409588,2.6882627,1.9697301,4.4336157,-1.131884
0.9839243,-2.053881,1.5149442,1.5102272,1.9858499,-2.448295,0.063936636,-3.1538253,-0.6985629,-0.35665047,1.9254408,1.4914236,-1.9736915,1.6191893,2.9362938,1.251098,-2.2890754,-1.7635217,3.100669,0.48064673,2.5990157,1.1230111,-0.70630157,3.5241494,1.4570727,-1.2875179,-0.39934853,-0.17236684,0.6478831,1.8789597
0.9732823,-1.3325193,-0.036795676,1.4568475,1.1505594,-1.0471141,-1.7078218,-1.3728089,-1.4215162,2.1784286,1.6663721,1.7508595,-1.4196355,1.3861872,1.9797341,-0.016475398,-0.66429245,-0.83484375,1.155859,0.941646,0.59563553,1.7072455,-1.3838756,-0.375855,1.3891312,-1.7595627,0.874016,1.3639286,1.6251912,2.432498
-1.3006797,-0.51343477,2.781302,2.274916,0.81775486,-1.6427972,2.7396624,-2.5823703,-2.685226,-0.6410322,2.0058177,2.0440555,-2.8722608,2.0481796,2.1757822,1.8576196,0.5342423,-0.78540206,1.5048087,3.7876234,0.2615405,1.3160537,-3.0562851,-1.5230587,1.7523509,-1.3398927,2.396141,3.6213727,1.5580344,-0.4877705
0.68136483,-0.9510981,0.10333748,0.32536924,0.94639844,-0.77843696,-0.876696,-1.1046225,-1.1924663,1.1030569,0.6691305,0.9428596,-1.061394,0.9657406,1.3983722,-0.15790537,-0.6716026,-0.53856593,0.8680811,0.19904149,0.31843096,1.18969,-0.57591563,0.20831853,0.798947,-0.9563402,0.4730159,0.46572152,1.1262383,1.4353929
-1.7144547,-0.5874371,3.318119,2.713789,0.47696197,-1.4775519,3.1992087,-2.5124729,-2.7481775,-0.90867734,1.4640517,1.7525127,-2.954782,2.2133675,2.0943906,2.678084,0.652724,-0.9775097,1.1076438,3.9936008,-0.063904345,1.2798263,-3.6307187,-1.5730181,2.10195,-1.3014294,2.5874498,4.0508313,1.256557,-0.71304077
0.9833051,-2.0206063,1.8733264,1.5138032,1.9908602,-2.4695399,-0.34395322,-2.8329144,-0.6872133,-0.26291364,1.807357,1.18574,-1.8768878,1.6131467,2.6839705,1.5419577,-2.4148688,-2.0674272,2.7356825,0.48171037,2.578586,0.7576834,-0.9802666,3.5295982,1.6516589,-1.552526,-0.27461237,-0.122446224,0.5248433,1.9679554
-1.8556584,-0.5393254,3.9402695,3.1557405,0.43061858,-1.7817482,3.4430604,-2.8941069,-3.1643782,-1.1354284,1.6756871,1.8891878,-3.3265908,2.5176861,2.269022,2.993909,0.7070117,-1.4895599,1.2015003,4.4330606,-0.06507091,1.3985691,-4.1702805,-1.897779,2.4544058,-1.5928372,2.961812,4.413649,1.3154712,-0.69997776
-1.1259933,-0.59803843,2.6795237,2.0867727,1.123231,-1.7499884,2.6522875,-2.5773923,-2.8742623,-0.44281498,2.512538,2.4201882,-3.0030007,2.1292157,2.2481475,1.4749894,0.7142806,-0.52983284,1.7126817,3.9751062,0.3674354,1.4322767,-3.026627,-1.822422,1.5008627,-1.477607,2.5141563,3.814826,2.1719344,-0.49067244
0.6779315,-1.0813799,0.19395009,0.651137,1.2342672,-0.96818817,-0.7276634,-1.5893371,-1.3389027,0.97615194,0.8705367,0.9712929,-1.2038106,1.0090163,1.727009,0.26239598,-0.9567455,-0.799228,1.2645462,0.31217638,0.82279086,1.2713821,-0.49207997,0.85470957,0.77577734,-0.9664531,0.18141218,0.47919148,0.8997998,1.6524146
-1.5385234,-0.42307895,3.3076682,2.7481902,0.475962,-1.4269812,2.8320057,-2.3225267,-2.8434129,-0.67940617,1.4899716,1.9475163,-2.9850817,2.141735,1.6931363,2.5840118,0.84139085,-1.0382037,1.0113249,4.021712,0.102662496,1.4892852,-3.4948459,-1.9781457,1.8769679,-1.5197917,2.6941576,3.9683778,1.4198596,-0.6260934
1.2771888,-1.0921514,-0.23067436,1.3246595,1.107582,-1.2346879,-1.5611131,-1.7239964,-2.0190349,2.2940378,2.1833165,1.9866643,-1.7090505,1.6897415,2.1634438,-0.31822324,-0.3674729,-0.2903529,1.5036867,0.9372262,0.6458961,1.9542506,-1.5663846,-0.61662155,1.2834535,-1.8050524,0.8861911,1.5400724,2.3585186,2.665635
1.5281801,-1.7694476,1.7918224,0.82337946,1.0898805,-2.8353107,-0.51957923,-2.9746308,-1.8609313,-0.038724184,4.659361,3.6397865,-2.5925002,2.0403168,2.38845,-1.095531,-1.1404799,0.67863035,3.5378103,3.0278497,1.8187814,1.7006731,-2.1627176,-0.18369073,-2.05977,-1.9298351,1.8999099,2.2988539,3.8850415,-0.8040398
-1.662648,-0.55321217,3.6215863,2.9220634,0.53286916,-1.5935547,3.0558228,-2.5124512,-3.2868752,-0.6613233,1.5632346,2.0467582,-3.2485652,2.3716378,1.9285173,3.0175238,0.9980235,-1.0864474,1.0046952,4.5147476,0.02644381,1.4882432,-3.8364058,-2.4648535,2.2827508,-1.7913786,2.9110014,4.589385,1.6954094,-0.48119497
1.0877208,-2.120316,1.5864065,1.6863687,1.9597294,-2.499635,0.22737789,-3.1751444,-0.5441071,-0.44005534,1.8809719,1.3143053,-2.0182633,1.7181678,2.9590526,1.5213467,-2.260796,-1.9348001,3.0439696,0.4634836,2.558247,1.0158479,-0.91784286,3.5708745,1.6270056,-1.3622172,-0.48057026,-0.054821204,0.50937337,2.0347667
0.8224266,-1.2035613,-0.14994526,0.7877143,0.9896748,-0.954478,-0.91791487,-1.7890687,-1.7677205,1.7533224,1.438041,1.5170429,-1.5265816,1.2859294,2.0986123,-0.2262681,-0.60588276,-0.17396277,1.5391252,0.4279813,0.3845963,1.8688204,-0.9713557,-0.08178149,1.0217735,-1.3011218,0.6322279,0.9869978,1.6323309,2.1042972
-1.4230154,-0.43582273,3.2955213,2.5207295,0.6230192,-1.4709425,2.7056494,-2.3525052,-2.8959842,-0.57643485,1.4911776,1.8789113,-2.8601263,2.1330862,1.7825931,2.382719,0.7451347,-0.90674734,1.0543752,3.9176621,0.16621304,1.4453381,-3.37258,-1.9847072,1.8223004,-1.490834,2.5916681,3.886786,1.5253787,-0.54627144
-1.4965291,-0.33493564,3.761653,2.7601912,0.43253464,-1.5056117,2.8841193,-2.550919,-2.9458857,-0.891554,1.2354133,1.6134697,-2.8257143,2.205933,1.6623648,2.8724215,0.6993556,-1.2907087,0.96224654,3.936218,0.08847668,1.3384722,-3.691632,-1.8262551,1.988631,-1.5061752,2.6742399,3.8878925,1.302242,-0.7137544
0.84213305,-1.2694497,0.38512176,0.64933974,1.2361548,-1.5260531,-0.51802605,-2.152853,-1.2927647,0.43317804,1.4233859,1.1447139,-1.373519,1.1415234,2.1148787,0.29230228,-1.2315166,-0.6757333,1.8266904,0.27746367,1.1607699,1.3901012,-0.5622765,1.4329598,0.7842143,-0.8960475,0.10973866,0.20126677,0.9552086,1.5260012
1.1141838,-1.6575229,1.0360681,1.3721471,1.7062812,-2.008113,-0.11420836,-2.5935798,-0.6228946,-0.2554696,1.5939168,1.1966658,-1.6192557,1.2265018,2.3807998,1.139004,-1.8627667,-1.5761878,2.4876935,0.320868,2.1312666,0.9579468,-0.5435046,2.9079752,1.1754043,-1.0589488,-0.4765886,-0.19885889,0.5024292,1.8143599
0.8868625,-1.0825396,0.2822292,0.9605366,1.2700484,-0.9426979,-1.5555501,-1.1151948,-1.5174019,1.7802373,1.2718387,1.6239613,-1.3417351,1.3521527,1.7267216,-0.06417987,-0.55136293,-0.5855185,0.92824256,0.54380846,0.21704987,1.7301085,-1.0650175,-0.46287137,1.2514548,-1.5657663,0.85971105,1.2768964,1.6394868,1.7842565
1.0354614,-1.9393551,1.4496636,1.4536374,1.9727387,-2.4045472,0.014674664,-3.043001,-0.8048235,-0.34549105,1.8202819,1.4884357,-2.0114956,1.4599185,2.7898474,1.2387354,-2.1091635,-1.6790981,3.0575566,0.34743872,2.4784608,1.1049002,-0.6638851,3.4597769,1.3791094,-1.2406119,-0.47534415,-0.18925571,0.73246235,1.8578212
-1.6558886,-0.54807323,3.1506987,2.6390126,0.7654197,-1.6484759,3.066201,-2.3809505,-2.8396797,-0.7614359,1.818238,2.0964887,-2.9728377,2.2262328,2.2263763,2.3219776,0.7520966,-0.9384461,1.1826487,4.0166707,0.0567917,1.3664207,-3.4366999,-1.8547583,1.9268848,-1.360941,2.6977274,4.0770483,1.6225257,-0.6264532
1.5557759,-2.3091838,1.2966502,2.3981366,2.7628882,-2.5346808,-4.9624248,-0.91923994,-1.8300736,4.433935,2.8300662,2.9257145,-2.001668,3.016192,2.1076844,0.95323,-1.0210652,-2.1723003,1.0747924,1.7089474,0.39960575,2.227483,-3.5499253,-1.4643166,2.2785144,-3.8756518,1.7599368,2.6385589,3.4690542,2.9116087
-1.2390549,-0.510323,2.950224,2.237943,0.98201764,-1.7391481,2.5391414,-2.4802117,-2.8641834,-0.44625878,2.1033754,2.2713892,-2.964703,2.0907645,1.9944031,1.7372792,0.73563296,-0.6262604,1.5084027,3.8675332,0.35877934,1.5691377,-3.1193862,-1.8966494,1.4718404,-1.5644636,2.6284313,3.7976804,2.0257845,-0.5684795
-0.9850036,-0.6411191,2.6496856,1.9576659,1.0444076,-1.8390291,2.5909169,-2.6488605,-2.7074573,-0.47323793,2.4767642,2.4018264,-2.9218264,2.0553033,2.2665105,1.3101696,0.47892427,-0.44228724,1.7068563,3.8773997,0.45530695,1.3225776,-2.8450003,-1.6353259,1.3045888,-1.412801,2.4368749,3.5948896,2.042791,-0.5814899
