0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.2620092,1.5314392,2.683083,-0.1941157,1.7484277,-1.5206788,-2.7517834,-3.946537,0.024039699,3.3566039,-0.9342301,2.61731,-0.9934396,-1.5600636,-1.4492791,-2.689897,4.0796647,-1.6671171,2.0320077,-1.3921509
0.6129111,1.5763438,2.9620957,-0.14990179,1.9166057,-1.4811332,-2.898655,-3.8449888,-0.056332536,3.1072025,-1.0646408,2.800109,-0.6910897,-1.5873003,-1.295583,-2.7160854,3.96567,-1.3874553,2.1353557,-1.6505749
-3.0352135,1.5514498,0.04438235,3.2805252,2.629305,-2.8235278,-5.3718724,3.1049457,3.7931805,4.238859,-3.42941,3.7779133,4.910487,-2.8817716,-5.2139072,2.8247771,2.0695693,-3.3591914,3.9012275,-4.9586926
0.52277267,1.2853296,2.5995717,0.21917817,1.6786113,-1.5418854,-2.4022105,-3.2777824,-0.2892052,2.7280147,-0.97068125,2.6596234,-0.68684864,-1.4985099,-1.3153915,-2.6194966,3.6969721,-1.4455556,1.8138398,-1.2157605
0.9106461,0.9777092,2.0383868,1.9531457,1.5135807,-1.943669,-1.3195152,-1.1670095,-0.9766372,1.731566,-1.6433779,2.504293,-0.101818055,-2.0997171,-0.8393102,-3.0358548,2.6650987,-1.4433712,1.5280371,-1.0165749
-2.6350455,1.14344,-0.05667361,2.5362995,1.6150833,-1.8386554,-4.890433,2.1576316,3.368895,3.7687821,-3.0522885,2.8277922,3.9615674,-2.5462806,-5.047024,2.541917,1.7075918,-3.2947545,2.8536773,-4.24689
2.2360206,0.87489545,2.394473,4.18715,2.4241765,-2.9555774,-0.70722103,1.3000655,-1.6305971,1.3843582,-3.2704206,2.9835534,1.0826237,-4.250488,-0.5441652,-4.104885,3.5795002,-1.5917684,2.3503795,-1.9345901
0.34896773,1.1637537,2.296003,0.34262294,1.3617303,-1.4327575,-1.9997416,-2.7240436,-0.22135586,2.5681171,-0.96941024,2.3054104,-0.64411056,-1.5345463,-1.2313097,-2.516252,3.2719119,-1.4683998,1.6394703,-0.9327731
0.95272726,0.7425286,2.2091053,2.2799942,1.3990204,-2.2332854,-0.93958247,-0.18341082,-0.77471304,1.4110881,-2.599681,2.9950519,0.2694305,-2.4728305,-0.9436598,-3.642647,2.7744176,-1.9381349,1.6833802,-0.5308662
2.581112,0.7225936,2.8326945,5.760979,2.8647933,-3.8819551,-0.67052907,2.3631222,-1.8256963,1.6380521,-4.31739,3.5444167,1.7518042,-5.5284605,-0.7276754,-4.8283753,4.6075344,-2.1311197,3.2277124,-2.6539133
-0.12343499,0.69536006,2.0164583,0.7161864,0.97479117,-1.6458038,-1.7226772,-1.9989719,-0.1050207,1.8863733,-1.670474,2.8619132,-0.47180393,-1.4676356,-1.5696135,-2.7839203,2.7912376,-2.047258,1.487108,-0.34438816
1.0646849,2.0879881,2.8806841,-1.6948543,1.6287906,-0.4385201,-2.055382,-1.158791,2.2235796,2.3367279,-1.8519163,2.761764,-0.16963696,-1.5858016,-0.71471345,-1.3471663,2.765355,-0.046477843,2.8731403,-1.4045218
-3.2733715,1.2675548,-0.18902051,3.0272822,1.881386,-2.436055,-5.47066,2.5694213,3.7049937,4.2841635,-3.3112602,3.5110257,4.5802326,-2.5664332,-5.449019,2.910409,1.9616435,-3.5357056,3.464023,-4.805468
-3.0626316,1.8289032,0.03414777,2.8019843,2.8206506,-2.7549777,-5.535822,2.8007927,3.9103866,4.434088,-3.174272,3.7653103,4.824603,-2.6653955,-5.200069,2.849091,1.9622407,-3.19273,3.7354908,-4.7401195
3.1813924,0.66204554,3.3395243,7.4953623,3.2398684,-4.6304593,-0.7866322,3.055578,-2.3976135,2.0460243,-5.131281,3.7701328,2.2155938,-6.959672,-0.9744803,-5.735721,5.4594326,-2.9238338,3.741106,-3.294947
-2.821222,1.2177312,-0.032974537,2.4203844,1.5065236,-1.9481919,-4.8108087,2.1109912,3.396721,3.8407598,-3.0570922,2.9588861,3.8319366,-2.3970788,-4.9778404,2.3453708,1.7628878,-3.2934642,3.0072348,-4.2706523
0.56217146,1.2945609,2.5850234,0.049555212,1.7001593,-1.2946719,-2.3713753,-3.230795,-0.074206784,2.7883759,-0.9117373,2.6335802,-0.65284926,-1.4725533,-1.1873112,-2.4297285,3.6950657,-1.2441459,1.8560677,-1.2100396
0.6789471,1.5286062,2.9050894,0.0035419017,2.1007538,-1.4937948,-2.8214498,-3.799077,-0.23988816,2.9834504,-0.98758805,3.0480752,-0.59780276,-1.548465,-1.2898393,-2.7640128,4.2264667,-1.243603,2.087532,-1.5048208
-2.794639,1.2383707,-0.047073394,2.713635,1.8068821,-2.10554,-4.861271,2.3001676,3.2926528,3.7576795,-3.0602703,3.0270066,4.0440283,-2.4877799,-4.881859,2.4767203,1.7308142,-3.18603,3.0560708,-4.3184314
-0.09199883,0.71794665,2.2334566,0.7706741,1.0666549,-1.6498864,-1.5990145,-1.9168732,-0.22840372,2.116545,-1.5947001,2.8264322,-0.53495926,-1.6222498,-1.472794,-2.988608,3.0344143,-2.10761,1.4915032,-0.36600152
0.43842626,1.4897771,2.7040472,-0.3017899,1.8441403,-1.3200626,-2.742393,-3.681735,0.12468743,3.1532369,-1.0281129,2.6584122,-0.76176006,-1.5458443,-1.3083853,-2.4567962,3.8929172,-1.3351086,2.0396464,-1.5183132
1.3188677,2.6699147,3.137697,-2.1713512,2.252821,-0.26207232,-2.436563,-0.7600005,2.9538298,2.4508464,-2.1624887,3.2283006,0.20417038,-1.8741281,-0.7398763,-1.0219755,3.1705954,0.51822346,3.5770211,-2.2910116
1.3445284,2.51553,3.1926434,-1.8412466,2.0735004,-0.23218653,-2.0618262,-0.23422359,2.9217315,2.161501,-2.454075,3.0834265,0.23161012,-2.0301023,-0.35039014,-1.2336581,2.8343694,0.7114037,3.5328581,-1.9293882
0.9364276,0.7431152,1.8537929,2.408606,0.97898084,-2.1141438,-0.72637296,-0.19255462,-0.9568001,1.3725567,-2.162685,2.5240223,0.0870699,-2.5674133,-0.83464986,-3.4104447,2.5507805,-1.7986127,1.4138658,-0.6190834
0.22223204,0.5649554,2.108519,1.3996568,0.95465666,-1.9855584,-1.0463748,-0.87051415,-0.46703157,1.5640017,-2.254899,2.717061,-0.14514503,-1.77541,-1.1491911,-3.0978522,2.6574538,-2.103031,1.4094366,-0.22079237
