0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
5.096693,-1.4340035,-1.3034385,4.9393516,-2.9327283,1.9570154,1.0606132,-3.8618667,2.0387707,1.4136517,-0.84884226,1.9521074,3.4290123,1.8735589,-1.4160436,2.95127,2.8360188,-2.0885487,1.8013963,-2.8145127
4.9311504,-1.4578409,-1.4192626,4.669023,-2.669259,1.879053,1.0011779,-3.6474288,2.270825,1.53927,-0.8465279,2.0493486,3.3661094,1.97667,-1.5260762,2.9076328,2.6343486,-2.1695447,1.8450514,-2.7966793
4.5589495,-1.2938116,-1.2850559,4.33096,-2.5966072,1.910115,0.8393772,-3.421834,1.8842684,1.1531023,-0.69074863,1.9567816,3.2543828,1.9244872,-1.4128578,2.6091344,2.3297393,-2.0754242,1.8715528,-2.6641474
0.35011658,0.3795236,-1.6180902,0.914644,-0.97491014,1.4552014,-1.1351876,-0.7279881,0.40476868,0.6980738,-0.59011257,0.69164,0.77894366,1.218466,-1.7137711,-0.42859656,-0.6856561,0.12274092,1.358602,-0.04528669
0.23936495,0.6591114,-2.2259595,1.2534899,-1.0227209,1.5092226,-1.504334,-0.7733115,1.1941758,1.0417991,-0.7764391,0.5466687,0.9278271,1.7880851,-2.299944,-0.14944616,-0.7169687,0.47080323,1.5814284,0.19421674
4.455226,-1.248389,-1.4457583,4.2842255,-2.3642201,1.9482626,0.95955855,-3.491709,2.3161092,1.596581,-0.6476394,1.9065624,2.9147599,1.9916483,-1.4658309,2.6923614,2.372272,-1.962521,1.7603644,-2.389195
4.7845373,-1.261615,-1.175292,4.755552,-2.8831058,1.8555961,0.9408948,-3.725153,1.8145628,1.223979,-0.7809468,1.8464296,3.2142916,1.7138357,-1.3083845,2.7611055,2.746997,-1.8130982,1.7128302,-2.6335273
4.642317,-1.3010969,-1.6534835,4.281181,-2.0903304,1.9388857,1.0434653,-3.5179527,2.6834178,1.8875577,-0.7734748,2.2775252,2.844458,2.2925131,-1.6618657,2.9055421,2.3428338,-1.982911,1.8279538,-2.5930116
1.2919128,-0.31543928,-3.0471668,0.74910325,-2.647472,1.5157908,-4.04801,-3.0198386,2.9680429,3.1348507,-2.711002,2.517555,1.3858209,3.2212653,-2.0702624,-0.66056997,-3.6378763,-2.8827794,3.1573293,-1.0888237
1.7203697,-0.51366085,-2.774665,0.6285702,-2.5463355,1.9648134,-3.4371881,-2.8580089,2.9287362,2.953987,-2.3870578,2.578452,1.2099899,3.110033,-1.55238,-0.67312557,-3.6593585,-3.0853105,3.0132146,-1.3882116
2.136542,-0.70956546,-2.8725386,0.58472794,-2.8175638,2.3028922,-3.64077,-3.0449944,3.1199841,3.074264,-2.4276152,2.851112,1.3930898,3.3843694,-1.3834237,-0.5907579,-3.6996715,-3.4146676,3.033663,-1.6609898
2.2679331,-0.6769657,-3.1470761,0.6947224,-3.2321687,2.625341,-4.1763325,-3.5069168,3.145749,3.336526,-2.586747,3.0772724,1.2945105,3.6800838,-1.5214075,-0.86573136,-4.3963675,-3.7828324,3.4414096,-1.7514638
1.4746519,-0.6630522,-2.766903,0.5559329,-1.8330498,0.8084929,-2.7563257,-2.603285,3.0017462,2.7312558,-2.0218735,2.7418413,1.336242,2.8624163,-1.4730264,0.19223186,-2.1749823,-2.499448,2.6640978,-0.8824899
2.357121,-0.49799412,-1.7850937,1.3818414,-1.4447564,3.7409267,-0.8201303,-1.7707177,1.5582316,1.8204565,0.004595503,3.5899591,2.248211,3.170412,-2.408433,-0.12255367,-1.2326809,-2.608097,2.433185,-3.0752225
2.3415685,-0.7972655,-3.3136508,0.82973194,-3.8356364,3.2056623,-4.5186877,-3.582247,2.8418975,3.0844817,-2.546636,3.32617,1.3605529,3.808686,-1.653328,-1.0424674,-4.85152,-4.1323543,3.621997,-2.1644616
2.227239,-0.87358564,-3.149087,0.6115377,-3.3642366,2.736178,-4.320949,-3.554695,3.1774092,3.3555396,-2.676615,3.0621135,1.3525699,3.7046313,-1.5254674,-1.0075512,-4.4773846,-3.671758,3.4526973,-1.837288
2.135178,-0.59379596,-3.0503044,0.63857174,-3.1653228,2.4845684,-4.113752,-3.428603,3.046483,3.311181,-2.7197816,2.9697883,1.3176768,3.5075686,-1.6878824,-0.8658377,-4.13018,-3.5720015,3.299198,-1.6616788
4.5648203,-1.1394596,-1.0759854,4.4669704,-2.8256862,1.8268539,0.81205666,-3.436562,1.2933438,0.8189832,-0.71121335,1.7906545,3.054125,1.5488397,-1.2965451,2.4302247,2.511945,-1.6852256,1.5915395,-2.5732017
4.629766,-1.2796239,-1.228638,4.540343,-2.5574672,1.8987428,1.062149,-3.6771944,2.21002,1.4644289,-0.7212459,1.9162699,3.0162852,1.9031794,-1.3254114,2.768053,2.6407673,-1.8387452,1.7339743,-2.4996667
4.7675853,-1.3435783,-1.2939414,4.7916775,-2.755682,1.7713374,0.9833059,-3.73817,1.9431897,1.3729181,-0.7805973,1.7814815,3.167994,1.7566403,-1.3093895,2.8294666,2.6683524,-1.7838157,1.6591736,-2.6417093
5.2191815,-1.4412935,-1.3144069,4.909077,-3.0396717,1.9945616,0.9778028,-3.8797133,1.9595474,1.3256456,-0.95598733,1.8908936,3.5337493,1.7569381,-1.3415688,2.9471734,2.8234513,-2.1485488,1.7640194,-2.7255552
1.858187,-0.6764532,-2.8987327,0.7406896,-2.88604,2.1928096,-3.8462594,-3.1391912,3.073773,3.0523741,-2.5493522,2.7943683,1.2220138,3.4362624,-1.4575822,-0.81182134,-4.0444427,-3.2772386,3.0240328,-1.4889994
2.143531,-0.7547293,-3.2561536,0.62576246,-3.4934154,2.776052,-4.5136976,-3.5596118,3.2209997,3.5048528,-2.906934,3.1008644,1.4210973,3.7642035,-1.6143138,-0.85485137,-4.7991204,-3.9265947,3.5052273,-1.7969226
0.3446243,0.14230242,-2.2396326,0.7916596,-1.0156885,0.87923986,-2.1057744,-1.7929051,2.1562352,1.8677577,-1.1053667,1.6401458,0.98161376,2.1162934,-1.7362436,-0.06393402,-1.3281269,-0.8757754,2.1435277,-0.2177883
2.1536117,-0.8218505,-3.1981232,0.6904268,-3.3693628,2.6255527,-4.324175,-3.4968803,3.0657516,3.3063912,-2.702188,3.074861,1.3451705,3.6362145,-1.462055,-0.90889585,-4.5111804,-3.6864285,3.411468,-1.6962217
3.5796785,-0.90748507,-1.3885565,3.4698634,-1.6681968,1.5723196,0.80651325,-2.7621098,2.25562,1.5290601,-0.63213724,1.8773112,2.4299006,2.0158134,-1.5305505,2.1096325,1.944414,-1.2264528,1.4247392,-2.238837
4.578657,-1.3660699,-1.514354,4.229503,-2.114532,1.9474049,1.0036676,-3.4901843,2.5464783,1.7574103,-0.63926,2.2981884,2.933371,2.349669,-1.5625744,2.7158039,2.2771218,-2.1680036,1.8716158,-2.639942
3.773137,-1.1738049,-2.6456616,2.9245944,-1.1290022,2.2637339,0.7411802,-2.598018,3.5720663,3.1727524,-0.86285615,3.1907747,2.4334514,3.3809097,-2.520339,2.2932005,0.7973978,-3.0250602,2.0501232,-2.823021
1.4189013,-0.5355828,-2.6514113,0.6258496,-1.8710347,1.2141815,-2.8059275,-2.5332944,2.8962789,2.6982648,-1.9818445,2.603401,1.2098683,2.8101182,-1.3618969,-0.10397772,-2.4507291,-2.5379992,2.5809648,-0.97090304
3.0970957,-0.50596404,-1.5204521,1.4679854,-1.9374173,4.137669,-0.94434196,-1.8963754,1.5261075,1.7509699,-0.13948715,3.8250258,2.2926753,3.2682202,-2.5265634,-0.33229268,-1.6635627,-3.4519742,2.2858713,-3.6982734
1.5444325,-0.59920555,-2.7357824,0.606662,-2.3276122,1.4745871,-3.534124,-2.8567786,3.0454679,2.8371108,-2.3517845,2.7093303,1.4266849,3.074633,-1.4514483,-0.46973342,-3.090341,-2.8710709,2.8001668,-1.182388
1.8342632,-0.5716471,-2.9207454,0.636407,-2.649858,1.814781,-3.573539,-3.0353055,3.051526,3.1536703,-2.6154182,2.7288985,1.3493317,3.355123,-1.5444324,-0.40971446,-3.6771376,-3.2256768,3.00037,-1.3379846
2.4371858,-0.8192128,-3.3646286,0.7315042,-3.5652077,2.961426,-4.5811706,-3.7060313,3.2949853,3.6199195,-2.8542466,3.2616818,1.4755695,3.9537234,-1.6998112,-1.0031453,-4.87795,-4.0124145,3.6706607,-2.0325568
