0,1,2,3,4,5,6,7,8,9
0.5732819,1.5460234,2.6454456,-2.1514876,1.3069004,1.7804126,2.6543777,1.5910879,2.9719844,-2.4966292
0.4400409,1.4662663,2.6506443,-2.2347007,1.4861737,1.9817383,2.5549507,1.8146162,3.387958,-2.735944
0.20083123,1.4473715,2.2094796,-2.829899,1.8920394,2.8885176,1.943056,2.283339,3.7637923,-3.745476
0.5869064,1.2225926,2.7152357,-2.3419063,1.4217348,2.3222961,2.136383,2.150247,3.5986953,-3.1583414
-0.1715911,2.744329,4.4582253,-2.9910886,2.838449,1.4749213,4.46606,0.65206945,2.242645,-1.9615673
-0.09964621,2.0517101,3.4043174,-2.7049682,2.5890515,1.4973716,3.6544955,1.1130584,2.8831532,-2.3389435
0.78993875,1.121705,2.8889956,-2.4308498,1.3069183,2.5327194,2.1004856,2.1417618,3.976127,-3.1653845
4.5210114,4.8880925,3.9167857,-2.2862182,2.598851,3.4601376,0.8745998,5.6249676,-0.513383,-1.7806736
4.3401217,3.888321,3.8729157,-2.1142795,1.9569639,2.8314674,0.7647824,4.960903,0.37650123,-2.1664762
-0.5990053,3.1795905,4.3831987,-3.343345,3.4120457,1.7668477,4.5706096,0.3263048,0.91097575,-1.4710275
-0.40343404,1.7030251,1.7752064,-3.360294,2.3381767,3.2997482,1.8462749,2.4341898,3.783284,-4.04421
4.7271423,4.6268225,3.8563936,-2.2230167,2.5138142,3.4065995,0.761481,5.6664147,-0.2561452,-2.0406477
4.77403,5.0989523,4.2934895,-2.425134,2.7658005,3.667583,0.9730022,6.054274,-0.46273997,-1.8021165
4.7358313,4.942933,4.065304,-2.2896335,2.6623635,3.4844277,0.78501886,5.8282976,-0.4909775,-1.8843771
-0.6637868,1.9495764,1.9091371,-3.954229,2.768659,3.7358057,1.8620327,2.8015323,4.1838603,-4.5577836
-0.17779458,1.8148998,2.3066015,-3.7884605,2.4129796,4.0893083,2.0933123,3.1198537,4.449567,-4.9962316
5.248507,5.3292246,4.499031,-2.596059,2.9169364,3.8052413,0.8578223,6.4503427,-0.51043946,-1.9515408
0.29844558,2.0808074,0.5252146,-1.9320556,1.2195159,2.1195939,-0.74173856,2.15216,1.4688253,-2.4713535
5.164658,5.3427014,4.402505,-2.4158618,3.0707211,3.8484976,0.90749145,6.5198627,-0.6179219,-2.0908904
4.2726855,3.6161485,3.6998646,-1.9800384,1.887431,2.748233,0.68820906,4.7460012,0.43789813,-2.0213315
-0.7428166,3.106459,4.5835257,-3.4768941,3.6734877,1.6329726,4.4627314,0.43432805,2.166104,-1.9877058
0.23780653,1.59343,2.932887,-2.0588136,1.6601623,1.3183479,2.8106694,1.1457734,2.7722256,-2.1618667
0.6110358,1.0899416,2.6102185,-2.1067045,1.1968212,2.155928,1.9264334,1.8539507,3.4413679,-2.8597214
-0.66075057,3.0807843,4.228792,-3.1968591,3.3371122,1.728924,4.3831115,0.32484743,0.954054,-1.4129217
-0.538697,3.2247214,4.5534263,-3.2959352,3.482749,1.8306555,4.6435924,0.36720684,0.8312303,-1.3593346
0.5114349,1.3437523,2.4884021,-2.4436524,1.4742861,2.47768,1.8639828,2.2033544,3.4996598,-3.3389826
0.28471538,1.4155108,2.2791734,-2.7375863,1.7790686,2.7183073,1.9117684,2.3005753,3.6071813,-3.5506313
-0.31968266,1.7910097,1.9322528,-3.56694,2.479869,3.4660945,1.9382948,2.6507187,3.969558,-4.393892
0.1722168,1.9761722,0.5474204,-1.8474169,1.0305817,2.2462373,-0.7773036,1.9765469,1.6250345,-2.5636604
