0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-2.025423,-2.9666498,4.1563706,6.1677895,-4.612926,1.9698169,-2.946902,1.6803101,-1.6234134,1.7428123,-1.1299347,-0.966874,-2.7400265,1.8428125,3.1340225,3.7865884,-1.754194,-3.927202,1.5075841,4.073151
-2.6065385,-2.8900917,3.5417955,6.4327865,-4.1208105,1.8272103,-3.0800257,1.592443,-1.6478605,1.823065,-0.99155855,-0.5563872,-2.5141323,2.0226703,3.1305833,3.6279366,-1.823045,-4.3592596,1.660796,3.9159868
-1.7701609,-2.6283486,3.5342526,5.8830905,-4.286533,1.5284344,-2.6634076,1.4632882,-1.7779479,1.491519,-1.330261,-0.79015875,-2.346597,1.8276184,2.8993618,3.34051,-1.5839854,-3.5828078,1.1323195,4.079648
-0.7597366,-3.0712366,2.3227675,1.0174861,-2.7878456,2.4664142,1.1777754,-1.1784887,-1.5563922,0.42725646,-1.5513616,-3.0690832,-3.83026,3.4296298,1.9467896,2.8997526,0.31151497,-0.748113,2.2080734,3.2716136
-1.52269,-3.9494054,2.2947938,1.8896434,-2.6089947,4.0278125,1.260685,-0.95612895,-2.010193,0.65735793,-0.8811885,-3.018513,-4.7357364,5.899273,2.9351041,4.2274466,0.5408883,-0.7066665,3.2441323,4.0630608
-1.9476409,-3.3035676,4.200721,5.988891,-4.3810787,2.0068731,-2.7199934,1.736213,-1.6707153,1.7296073,-0.5313675,-0.99537003,-3.0856507,2.2305758,3.0425591,3.7286465,-1.4894834,-3.875899,1.5715537,3.9121084
-2.082829,-2.8651516,4.0529947,6.479328,-4.8081436,1.7616129,-3.1436245,1.7529062,-1.7394619,1.7834488,-1.2551261,-0.79993,-2.5072672,1.8645706,3.2773457,3.6048868,-1.7046782,-4.017351,1.324891,4.4858737
-2.3957086,-3.6217096,3.9813807,6.2570906,-4.2817225,2.4238558,-3.012614,1.8729639,-1.53366,2.1455863,-0.12554823,-0.89080334,-3.0562904,2.197838,3.0849159,3.9312797,-2.0830514,-4.3941855,2.093265,3.6044374
-2.5208886,-4.4760356,2.7853327,0.7789664,-1.6485927,4.6742687,0.46781415,-5.3326907,-2.4747267,5.673336,-3.7152429,-5.0305724,-3.3658555,2.4566054,4.837567,2.696122,-2.8411052,-4.4764767,5.784633,2.1806998
-2.4517531,-4.26334,2.3467011,1.0434964,-1.4874216,4.491258,0.46575847,-4.933789,-2.5134063,5.331886,-3.2777438,-4.5388775,-3.2712493,2.6768968,4.5385156,2.6728282,-2.5699766,-4.042521,5.4416785,2.1482594
-2.34925,-3.8724928,2.088505,0.93270946,-1.4962449,4.2670593,0.052701794,-4.533792,-2.323398,5.1256685,-2.7955008,-4.011251,-2.821972,2.3382206,4.1931715,2.5114162,-2.6900132,-4.0976453,5.1948686,1.529022
-2.5542169,-4.34764,2.1323287,0.993533,-1.5250725,4.636579,0.37314576,-4.9011526,-2.5502908,5.3680253,-2.880357,-4.3471694,-2.9142396,2.4307039,4.5005445,2.5466425,-2.7467794,-4.502435,5.35914,2.1198554
-1.8489256,-3.308748,1.4040892,1.2387072,-0.16820617,4.3263545,0.08745037,-3.7990577,-1.9196018,4.577676,-1.2674335,-2.7845285,-2.0180504,3.3669,3.8356817,3.115043,-2.6051683,-3.711234,4.869552,1.5426266
-0.5113503,-3.725975,3.5805879,0.051944494,-4.9932847,3.913906,-0.021332506,-1.7399276,-0.6094891,2.427718,0.48895472,-3.4151871,-3.7009907,0.8449749,2.8806837,3.0444374,-2.6375585,-3.5612395,3.7007062,2.543043
-2.2048013,-3.9563115,2.21688,0.69736344,-1.6596277,4.305314,0.39562035,-4.93646,-2.3554678,5.006099,-3.103564,-4.536058,-3.0775666,2.3614361,4.2268944,2.6260653,-2.7376277,-3.8707006,5.450398,2.0508413
